datetime,Open,High,Low,Close,volume,rsi,signal,expiry
2026-02-16 14:20:00,25575.5,25584.9,25575.15,25583.95,1970184,56.86034070514764,,2026-02-17
2026-02-16 14:25:00,25583.8,25624.9,25582.85,25620.4,3174175,66.92866544470806,,2026-02-17
2026-02-16 14:30:00,25620.75,25649.05,25620.35,25648.9,4507759,72.3604598953476,,2026-02-17
2026-02-16 14:35:00,25647.55,25654.95,25634.35,25636.35,4940271,67.13165419120959,,2026-02-17
2026-02-16 14:40:00,25636.0,25648.7,25631.55,25646.25,2795631,69.0326509126919,,2026-02-17
2026-02-16 14:45:00,25645.75,25669.85,25639.8,25665.0,3197153,72.30025918308841,,2026-02-17
2026-02-16 14:50:00,25665.3,25665.9,25643.9,25651.35,3047808,66.77613658674711,,2026-02-17
2026-02-16 14:55:00,25651.6,25666.2,25647.9,25663.45,3741480,69.03471870791115,,2026-02-17
2026-02-16 15:00:00,25661.55,25688.4,25661.55,25686.65,6079684,72.8462759884422,,2026-02-17
2026-02-16 15:05:00,25684.75,25694.0,25678.5,25688.65,6186326,73.15307130443156,,2026-02-17
2026-02-16 15:10:00,25687.1,25697.0,25682.35,25686.75,6281525,72.31714329774493,,2026-02-17
2026-02-16 15:15:00,25687.05,25689.0,25676.8,25680.95,6884072,69.69883427741367,,2026-02-17
2026-02-16 15:20:00,25678.25,25692.75,25675.5,25687.6,7462332,70.9954866470089,,2026-02-17
2026-02-16 15:25:00,25689.35,25691.95,25673.0,25682.45,7608053,68.54903936579775,,2026-02-17
2026-02-17 09:15:00,25637.95,25664.85,25591.0,25612.45,12442908,45.56550539326095,,2026-02-17
2026-02-17 09:20:00,25610.45,25610.45,25574.25,25579.7,7219164,38.98043965480552,PUT_SUPPORT,2026-02-17
2026-02-17 09:25:00,25578.85,25598.4,25570.3,25592.8,6038873,42.55653606433976,,2026-02-17
2026-02-17 09:30:00,25593.1,25616.5,25578.7,25612.4,9136483,47.51288950165493,,2026-02-17
2026-02-17 09:35:00,25613.85,25616.65,25584.05,25616.6,6060594,48.537573165810606,,2026-02-17
2026-02-17 09:40:00,25615.05,25644.75,25601.4,25642.95,5595988,54.53457785191531,,2026-02-17
2026-02-17 09:45:00,25642.2,25645.65,25632.4,25641.55,5577884,54.173365955205604,,2026-02-17
2026-02-17 09:50:00,25641.2,25664.4,25633.1,25662.3,5054090,58.55500803241666,,2026-02-17
2026-02-17 09:55:00,25662.0,25675.85,25652.9,25663.15,5460052,58.729087886552435,,2026-02-17
2026-02-17 10:00:00,25662.25,25667.4,25651.3,25662.25,6846898,58.44914920342681,,2026-02-17
2026-02-17 10:05:00,25662.0,25671.85,25656.95,25665.45,6747392,59.193926819549034,,2026-02-17
2026-02-17 10:10:00,25665.8,25682.0,25659.4,25679.25,4574505,62.329799476448386,,2026-02-17
2026-02-17 10:15:00,25679.4,25692.4,25666.15,25690.7,4139636,64.75027362203308,,2026-02-17
2026-02-17 10:20:00,25690.45,25698.15,25687.55,25694.65,5422451,65.57211712308099,,2026-02-17
2026-02-17 10:25:00,25694.6,25728.5,25692.05,25724.4,5830262,71.04728275571188,,2026-02-17
2026-02-17 10:30:00,25724.1,25730.35,25706.15,25710.5,4764172,65.78329263119483,,2026-02-17
2026-02-17 10:35:00,25709.95,25710.0,25691.95,25692.8,3682503,59.715917439051445,,2026-02-17
2026-02-17 10:40:00,25692.45,25697.35,25657.2,25661.3,4607984,50.74563870524544,,2026-02-17
2026-02-17 10:45:00,25661.6,25668.05,25642.75,25656.65,3713560,49.56207299458588,,2026-02-17
2026-02-17 10:50:00,25657.1,25658.15,25649.2,25656.6,4460301,49.54869079292394,,2026-02-17
2026-02-17 10:55:00,25656.55,25669.15,25656.25,25668.1,2939978,52.71131686439662,,2026-02-17
2026-02-17 11:00:00,25667.75,25672.1,25658.2,25666.55,4025949,52.23602100035789,,2026-02-17
2026-02-17 11:05:00,25666.8,25674.95,25653.65,25670.6,4404348,53.41793775396224,,2026-02-17
2026-02-17 11:10:00,25671.2,25674.95,25661.4,25673.1,2347747,54.17179464550232,,2026-02-17
2026-02-17 11:15:00,25673.95,25690.25,25669.5,25685.8,3059785,57.89921827092376,,2026-02-17
2026-02-17 11:20:00,25685.8,25690.9,25679.05,25688.0,2188296,58.52847740278355,,2026-02-17
2026-02-17 11:25:00,25689.0,25695.55,25685.4,25693.6,3069768,60.1607783813645,,2026-02-17
2026-02-17 11:30:00,25693.95,25723.85,25687.55,25721.45,5656940,67.09679756764706,,2026-02-17
2026-02-17 11:35:00,25721.2,25745.75,25716.75,25730.55,4587747,68.99619280578018,,2026-02-17
2026-02-17 11:40:00,25730.65,25732.25,25708.5,25722.35,4403829,65.33613648214983,,2026-02-17
2026-02-17 11:45:00,25722.75,25741.65,25722.6,25738.05,3200266,68.75380731131064,,2026-02-17
2026-02-17 11:50:00,25738.0,25741.8,25733.05,25741.6,2484458,69.48639591183722,,2026-02-17
2026-02-17 11:55:00,25741.4,25741.8,25725.6,25729.45,2308254,63.95927236415842,,2026-02-17
2026-02-17 12:00:00,25730.0,25737.25,25722.15,25724.0,3003492,61.59262785801057,,2026-02-17
2026-02-17 12:05:00,25723.75,25732.7,25722.55,25726.1,2885109,62.173437563111456,,2026-02-17
2026-02-17 12:10:00,25725.95,25731.45,25718.8,25721.7,3399982,60.1219431211035,,2026-02-17
2026-02-17 12:15:00,25722.55,25744.35,25721.85,25742.1,5410365,65.7625858746703,,2026-02-17
2026-02-17 12:20:00,25741.95,25751.1,25737.45,25747.4,3867152,67.06596261392149,,2026-02-17
2026-02-17 12:25:00,25747.35,25753.85,25730.45,25733.65,3056939,60.61854193157956,,2026-02-17
2026-02-17 12:30:00,25733.9,25740.1,25728.1,25735.7,2821661,61.21717286722304,,2026-02-17
2026-02-17 12:35:00,25735.5,25737.55,25725.35,25733.75,2168454,60.278540498488546,,2026-02-17
2026-02-17 12:40:00,25732.8,25741.25,25728.55,25738.7,5458153,61.87651598046178,,2026-02-17
2026-02-17 12:45:00,25738.25,25742.15,25736.1,25741.0,2478980,62.62881263584542,,2026-02-17
2026-02-17 12:50:00,25740.6,25760.85,25737.1,25753.95,2632891,66.62252385227208,,2026-02-17
2026-02-17 12:55:00,25752.55,25755.6,25732.2,25733.8,2767720,56.50416281567098,,2026-02-17
2026-02-17 13:00:00,25733.6,25739.65,25717.05,25717.05,3714348,49.74129878781812,,2026-02-17
2026-02-17 13:05:00,25716.25,25761.6,25713.9,25759.45,6756108,62.10541535468355,,2026-02-17
2026-02-17 13:10:00,25760.05,25764.4,25728.55,25736.35,5436481,54.27188481806723,,2026-02-17
2026-02-17 13:15:00,25736.25,25739.65,25725.75,25736.1,3799253,54.19221795658659,,2026-02-17
2026-02-17 13:20:00,25735.05,25748.0,25735.05,25740.4,5229366,55.40478074818566,,2026-02-17
2026-02-17 13:25:00,25740.2,25742.1,25735.1,25740.1,2212717,55.29480756228735,,2026-02-17
2026-02-17 13:30:00,25740.95,25759.95,25740.95,25751.8,2761817,58.73491203353082,,2026-02-17
2026-02-17 13:35:00,25752.9,25761.95,25738.05,25742.25,3687538,55.01368158645022,,2026-02-17
2026-02-17 13:40:00,25742.6,25754.1,25740.8,25744.7,2324591,55.78757644450313,,2026-02-17
2026-02-17 13:45:00,25744.8,25749.8,25730.9,25735.15,2491526,52.030246269378154,,2026-02-17
2026-02-17 13:50:00,25735.25,25741.6,25726.7,25731.95,1730049,50.79572016543241,,2026-02-17
2026-02-17 13:55:00,25731.7,25731.7,25696.75,25698.85,3814231,40.176759731217274,,2026-02-17
2026-02-17 14:00:00,25699.45,25732.8,25697.15,25726.1,4788293,49.53089562070256,,2026-02-17
2026-02-17 14:05:00,25728.0,25734.15,25710.05,25710.5,2643454,45.17594016839548,,2026-02-17
2026-02-17 14:10:00,25710.65,25710.65,25667.8,25670.95,4435469,36.43053949784385,,2026-02-17
2026-02-17 14:15:00,25670.7,25703.9,25662.6,25697.2,4794197,44.157440230745344,,2026-02-17
2026-02-17 14:20:00,25696.85,25705.8,25693.2,25698.2,1981351,44.43452789483989,,2026-02-17
2026-02-17 14:25:00,25698.25,25705.3,25683.05,25683.35,2532287,41.16774627773833,,2026-02-17
2026-02-17 14:30:00,25683.35,25697.1,25675.5,25696.05,2299343,44.8987278916977,,2026-02-17
2026-02-17 14:35:00,25695.7,25726.35,25691.85,25724.25,4281893,52.15442975388241,,2026-02-17
2026-02-17 14:40:00,25723.2,25733.45,25714.75,25717.3,7092784,50.39322309157955,,2026-02-17
2026-02-17 14:45:00,25717.3,25719.85,25704.8,25708.95,3014575,48.28359885734925,,2026-02-17
2026-02-17 14:50:00,25709.85,25718.65,25703.9,25717.15,2833298,50.47619688053434,,2026-02-17
2026-02-17 14:55:00,25717.85,25721.0,25691.15,25711.9,5697621,49.042576599349424,,2026-02-17
2026-02-17 15:00:00,25713.1,25746.3,25709.75,25709.75,9139555,48.435870363609325,,2026-02-17
2026-02-17 15:05:00,25711.05,25743.75,25703.0,25741.85,8790339,56.99082231310918,,2026-02-17
2026-02-17 15:10:00,25743.9,25744.35,25713.8,25724.85,6873316,52.06432036421083,,2026-02-17
2026-02-17 15:15:00,25725.45,25729.15,25714.85,25720.35,8429888,50.81218893827318,,2026-02-17
2026-02-17 15:20:00,25720.5,25731.85,25718.05,25724.55,9011662,51.97314379067468,,2026-02-17
2026-02-17 15:25:00,25725.0,25728.1,25713.8,25716.0,8290838,49.41615797261366,,2026-02-17
2026-02-18 09:15:00,25752.65,25759.75,25705.4,25742.05,17844323,56.44680991970732,,2026-02-24
2026-02-18 09:20:00,25742.0,25742.0,25704.4,25704.5,8013906,46.42924235926051,,2026-02-24
2026-02-18 09:25:00,25705.4,25738.2,25697.75,25728.5,6343426,52.260793122138054,,2026-02-24
2026-02-18 09:30:00,25730.25,25736.45,25711.95,25731.45,6394821,52.93892409583413,,2026-02-24
2026-02-18 09:35:00,25731.8,25745.4,25725.85,25737.15,4695464,54.29002229245222,,2026-02-24
2026-02-18 09:40:00,25738.6,25746.65,25732.45,25741.85,5407445,55.42636875431781,,2026-02-24
2026-02-18 09:45:00,25744.45,25744.45,25714.05,25720.45,5379531,49.404060290405106,,2026-02-24
2026-02-18 09:50:00,25722.1,25724.2,25699.35,25702.35,3232413,44.954946255449784,,2026-02-24
2026-02-18 09:55:00,25701.85,25702.0,25655.75,25665.45,5584201,37.53387256603138,,2026-02-24
2026-02-18 10:00:00,25666.6,25669.15,25650.25,25666.45,4819529,37.83337809717638,,2026-02-24
2026-02-18 10:05:00,25668.3,25674.85,25652.3,25665.45,4061023,37.63902862990345,,2026-02-24
2026-02-18 10:10:00,25666.8,25674.55,25658.5,25661.95,3109333,36.92408677213574,,2026-02-24
2026-02-18 10:15:00,25663.85,25675.0,25645.6,25671.35,5969090,40.20891916265017,,2026-02-24
2026-02-18 10:20:00,25672.65,25675.6,25659.85,25670.3,5053386,39.95859314778608,,2026-02-24
2026-02-18 10:25:00,25670.95,25671.05,25645.15,25665.35,4110072,38.73431513162751,,2026-02-24
2026-02-18 10:30:00,25666.2,25675.1,25659.35,25673.0,3583586,41.706858777264166,,2026-02-24
2026-02-18 10:35:00,25673.35,25684.7,25660.75,25660.75,4577510,38.48667487022101,,2026-02-24
2026-02-18 10:40:00,25662.8,25667.45,25654.7,25660.75,2904318,38.486674870221,,2026-02-24
2026-02-18 10:45:00,25661.9,25683.6,25658.85,25681.85,3343174,46.70650970499409,,2026-02-24
2026-02-18 10:50:00,25681.55,25696.8,25678.6,25691.65,3825171,50.04536776783961,,2026-02-24
2026-02-18 10:55:00,25692.2,25708.0,25688.05,25703.2,4104561,53.72505021704931,,2026-02-24
2026-02-18 11:00:00,25706.0,25709.0,25698.65,25706.15,3727272,54.644004682050664,,2026-02-24
2026-02-18 11:05:00,25706.0,25706.65,25697.2,25703.85,3855991,53.74781619009631,,2026-02-24
2026-02-18 11:10:00,25703.95,25705.85,25689.3,25700.05,3094623,52.22388123082924,,2026-02-24
2026-02-18 11:15:00,25700.7,25701.8,25683.5,25686.55,3492223,47.1131546304736,,2026-02-24
2026-02-18 11:20:00,25688.45,25697.7,25685.8,25688.0,2926823,47.705113653049565,,2026-02-24
2026-02-18 11:25:00,25687.7,25697.55,25679.95,25693.55,3657446,50.011457828338976,,2026-02-24
2026-02-18 11:30:00,25694.9,25716.55,25687.6,25713.65,3341300,57.34800913716976,,2026-02-24
2026-02-18 11:35:00,25711.6,25716.4,25695.65,25698.9,3163836,51.38779188115692,,2026-02-24
2026-02-18 11:40:00,25698.45,25701.35,25676.55,25686.9,2553325,47.09905097467545,,2026-02-24
2026-02-18 11:45:00,25687.5,25690.55,25682.65,25688.65,2802622,47.78346575962582,,2026-02-24
2026-02-18 11:50:00,25688.2,25695.7,25687.4,25695.55,3337673,50.50262007910153,,2026-02-24
2026-02-18 11:55:00,25695.5,25701.9,25689.95,25701.05,3980677,52.62056178134637,,2026-02-24
2026-02-18 12:00:00,25702.4,25711.6,25697.15,25704.5,5396545,53.95159076286482,,2026-02-24
2026-02-18 12:05:00,25704.5,25718.4,25704.3,25713.25,2404162,57.23313779800417,,2026-02-24
2026-02-18 12:10:00,25712.45,25717.4,25708.7,25709.85,2485937,55.57582135643325,,2026-02-24
2026-02-18 12:15:00,25710.5,25721.55,25710.5,25713.1,3935235,56.861728902387185,,2026-02-24
2026-02-18 12:20:00,25713.1,25723.0,25711.95,25720.3,3305945,59.6483952182591,,2026-02-24
2026-02-18 12:25:00,25720.4,25722.95,25703.65,25711.75,3039526,55.096768268847704,,2026-02-24
2026-02-18 12:30:00,25713.9,25726.2,25709.9,25722.7,2320939,59.372591165123126,,2026-02-24
2026-02-18 12:35:00,25722.45,25734.4,25722.45,25732.25,2826215,62.707877666397266,,2026-02-24
2026-02-18 12:40:00,25732.0,25732.35,25718.05,25726.35,2408039,59.46019438663911,,2026-02-24
2026-02-18 12:45:00,25725.1,25729.55,25713.7,25713.95,3291287,53.221508704990036,,2026-02-24
2026-02-18 12:50:00,25715.2,25728.5,25711.9,25726.8,2941068,58.12482128889864,,2026-02-24
2026-02-18 12:55:00,25726.55,25733.9,25719.55,25731.85,2593153,59.903599066692635,,2026-02-24
2026-02-18 13:00:00,25732.2,25742.05,25722.15,25737.0,2492801,61.690781348822554,,2026-02-24
2026-02-18 13:05:00,25736.7,25742.05,25730.7,25731.75,2270463,58.81290046766297,,2026-02-24
2026-02-18 13:10:00,25732.95,25733.5,25718.4,25731.5,2089142,58.6725374157914,,2026-02-24
2026-02-18 13:15:00,25730.95,25745.6,25730.95,25740.85,2708816,62.296762285779025,,2026-02-24
2026-02-18 13:20:00,25741.95,25753.2,25739.55,25744.85,2982954,63.76091598970883,,2026-02-24
2026-02-18 13:25:00,25745.15,25746.85,25717.8,25728.05,3281246,54.23472208957916,,2026-02-24
2026-02-18 13:30:00,25727.25,25730.5,25722.95,25727.55,1866587,53.976250396627506,,2026-02-24
2026-02-18 13:35:00,25726.2,25730.95,25719.85,25721.35,2140082,50.74664632919753,,2026-02-24
2026-02-18 13:40:00,25721.45,25729.45,25718.1,25724.7,2264783,52.40377739668212,,2026-02-24
2026-02-18 13:45:00,25724.6,25739.2,25723.3,25735.5,4254259,57.382035276020694,,2026-02-24
2026-02-18 13:50:00,25735.15,25746.15,25699.15,25700.0,4010208,41.87707850194482,,2026-02-24
2026-02-18 13:55:00,25699.2,25726.55,25695.75,25724.3,3275446,51.5313246253394,,2026-02-24
2026-02-18 14:00:00,25724.45,25728.2,25719.95,25725.45,2458461,51.938186814916996,,2026-02-24
2026-02-18 14:05:00,25726.55,25735.45,25725.25,25735.45,2068469,55.440936321578405,,2026-02-24
2026-02-18 14:10:00,25735.05,25757.35,25733.05,25756.8,3180204,61.83600638379116,,2026-02-24
2026-02-18 14:15:00,25756.95,25771.95,25750.6,25771.6,3023890,65.52925419925825,,2026-02-24
2026-02-18 14:20:00,25771.65,25791.55,25770.7,25790.55,3794492,69.58750487541346,,2026-02-24
2026-02-18 14:25:00,25789.9,25792.85,25778.95,25785.2,3379734,67.182726457113,,2026-02-24
2026-02-18 14:30:00,25784.2,25789.9,25774.7,25779.1,2973305,64.44799945876572,,2026-02-24
2026-02-18 14:35:00,25778.8,25793.8,25778.25,25781.0,3033903,64.92689306869019,,2026-02-24
2026-02-18 14:40:00,25780.6,25784.55,25774.3,25779.8,3475364,64.33743748498934,,2026-02-24
2026-02-18 14:45:00,25779.65,25781.95,25768.45,25781.45,3359028,64.81050903505573,,2026-02-24
2026-02-18 14:50:00,25781.85,25790.55,25778.3,25787.45,3797889,66.54825029581568,,2026-02-24
2026-02-18 14:55:00,25786.95,25796.75,25786.95,25792.15,3157754,67.88606789330639,,2026-02-24
2026-02-18 15:00:00,25794.75,25828.05,25794.75,25814.55,7270426,73.35527272507082,,2026-02-24
2026-02-18 15:05:00,25813.65,25825.7,25807.95,25825.7,6124490,75.58428134622513,,2026-02-24
2026-02-18 15:10:00,25823.9,25827.15,25818.5,25821.95,7624495,73.3614353615967,,2026-02-24
2026-02-18 15:15:00,25821.95,25827.45,25817.1,25818.3,8823908,71.1675879824124,,2026-02-24
2026-02-18 15:20:00,25816.85,25822.4,25814.1,25817.3,9494821,70.54514788985118,,2026-02-24
2026-02-18 15:25:00,25815.45,25818.95,25805.05,25805.7,8645362,63.59663133875688,,2026-02-24
2026-02-19 09:15:00,25873.35,25885.3,25836.6,25853.9,14261673,74.73315593444897,,2026-02-24
2026-02-19 09:20:00,25853.65,25877.35,25849.8,25850.2,6929806,72.88977916405895,,2026-02-24
2026-02-19 09:25:00,25850.25,25851.9,25811.2,25817.65,4712763,59.08287371905111,,2026-02-24
2026-02-19 09:30:00,25817.75,25821.15,25803.25,25804.3,4192192,54.52133705330526,,2026-02-24
2026-02-19 09:35:00,25805.05,25821.2,25779.8,25790.65,6351325,50.24947557069034,,2026-02-24
2026-02-19 09:40:00,25790.75,25792.05,25776.55,25779.9,3802004,47.11834493323215,,2026-02-24
2026-02-19 09:45:00,25780.95,25812.95,25773.4,25809.25,3313268,55.30669577729776,,2026-02-24
2026-02-19 09:50:00,25808.3,25810.55,25782.65,25782.65,3197589,48.04558440390615,,2026-02-24
2026-02-19 09:55:00,25783.6,25789.1,25769.65,25772.85,3392112,45.66679997047773,,2026-02-24
2026-02-19 10:00:00,25772.55,25786.55,25763.0,25786.55,2652469,49.43578208635147,,2026-02-24
2026-02-19 10:05:00,25785.85,25793.9,25776.05,25779.6,3107847,47.63070912577646,,2026-02-24
2026-02-19 10:10:00,25778.65,25783.3,25749.45,25756.45,2300091,42.11455444395588,,2026-02-24
2026-02-19 10:15:00,25757.75,25765.85,25746.9,25756.85,2573582,42.239028132693946,,2026-02-24
2026-02-19 10:20:00,25757.3,25761.75,25741.9,25754.05,2637934,41.5652433011358,,2026-02-24
2026-02-19 10:25:00,25752.8,25754.95,25732.35,25746.7,2356919,39.77176483464692,,2026-02-24
2026-02-19 10:30:00,25746.75,25752.4,25736.8,25739.5,1909557,38.04020108828241,,2026-02-24
2026-02-19 10:35:00,25739.95,25743.2,25713.3,25716.4,5117501,33.06613826829771,,2026-02-24
2026-02-19 10:40:00,25716.6,25739.5,25708.7,25735.05,2667982,39.89898682074723,,2026-02-24
2026-02-19 10:45:00,25735.2,25736.75,25718.05,25723.15,2234382,37.28365272675225,,2026-02-24
2026-02-19 10:50:00,25722.95,25737.0,25718.25,25733.65,2482454,40.960973512518194,,2026-02-24
2026-02-19 10:55:00,25732.75,25740.5,25719.95,25734.85,4053203,41.383976798546264,,2026-02-24
2026-02-19 11:00:00,25734.75,25746.0,25726.15,25734.9,2476406,41.40281566395188,,2026-02-24
2026-02-19 11:05:00,25734.8,25745.05,25726.25,25726.95,1757835,39.24316160744389,,2026-02-24
2026-02-19 11:10:00,25727.3,25736.85,25713.85,25715.8,2973902,36.37716553544404,,2026-02-24
2026-02-19 11:15:00,25715.3,25720.7,25703.65,25705.65,1872808,33.94672321087579,,2026-02-24
2026-02-19 11:20:00,25705.15,25709.75,25679.75,25683.25,2071861,29.29497449065516,,2026-02-24
2026-02-19 11:25:00,25682.4,25692.45,25681.15,25688.65,1626421,31.723917942035083,,2026-02-24
2026-02-19 11:30:00,25687.7,25693.1,25683.45,25686.95,1550249,31.35868926731207,,2026-02-24
2026-02-19 11:35:00,25686.95,25688.95,25671.45,25684.6,1794113,30.83029349650796,,2026-02-24
2026-02-19 11:40:00,25683.65,25685.65,25667.65,25678.9,1743729,29.5305299605367,,2026-02-24
2026-02-19 11:45:00,25679.35,25680.05,25658.25,25664.45,1626444,26.482474106615147,,2026-02-24
2026-02-19 11:50:00,25664.45,25664.65,25652.45,25658.65,2005472,25.351381557399673,,2026-02-24
2026-02-19 11:55:00,25657.2,25663.95,25650.55,25658.7,2439871,25.380969575865066,,2026-02-24
2026-02-19 12:00:00,25658.65,25661.6,25641.7,25652.1,2429810,24.027167141466318,,2026-02-24
2026-02-19 12:05:00,25652.95,25655.85,25636.85,25637.75,2227497,21.35950451156154,,2026-02-24
2026-02-19 12:10:00,25636.55,25636.55,25601.0,25603.5,3771043,16.6172840741448,,2026-02-24
2026-02-19 12:15:00,25602.85,25615.7,25586.75,25611.4,3321112,20.9754503175678,,2026-02-24
2026-02-19 12:20:00,25611.8,25639.7,25607.55,25633.35,2864224,31.662949672968356,,2026-02-24
2026-02-19 12:25:00,25631.9,25634.9,25614.05,25626.0,2613349,30.19056007845392,,2026-02-24
2026-02-19 12:30:00,25625.4,25630.7,25608.6,25614.0,1446163,27.908697298232344,,2026-02-24
2026-02-19 12:35:00,25613.75,25621.4,25591.85,25593.8,2320133,24.545549723929916,,2026-02-24
2026-02-19 12:40:00,25594.2,25602.55,25569.35,25582.55,2762871,22.89108122725078,,2026-02-24
2026-02-19 12:45:00,25580.7,25585.55,25567.75,25584.05,2241512,23.63022794599119,,2026-02-24
2026-02-19 12:50:00,25584.45,25613.4,25580.05,25592.2,2743185,27.686229206208207,,2026-02-24
2026-02-19 12:55:00,25593.35,25602.4,25590.0,25597.5,1869545,30.27945483734759,,2026-02-24
2026-02-19 13:00:00,25598.4,25599.95,25586.25,25598.45,1760890,30.75876487319354,,2026-02-24
2026-02-19 13:05:00,25597.75,25629.8,25597.5,25628.0,3791936,43.71956363256453,,2026-02-24
2026-02-19 13:10:00,25628.75,25631.4,25618.5,25624.55,5589189,42.71428512695319,,2026-02-24
2026-02-19 13:15:00,25623.85,25624.55,25598.5,25607.0,2460495,37.93567984548474,,2026-02-24
2026-02-19 13:20:00,25606.75,25634.3,25604.55,25630.75,3827688,46.63621246053521,,2026-02-24
2026-02-19 13:25:00,25630.6,25636.25,25604.7,25619.7,3139593,43.575453695706514,,2026-02-24
2026-02-19 13:30:00,25617.95,25620.55,25575.85,25591.3,4532672,36.876639750360596,,2026-02-24
2026-02-19 13:35:00,25591.05,25606.8,25578.65,25600.95,3441551,40.23843762127452,,2026-02-24
2026-02-19 13:40:00,25600.55,25608.9,25594.5,25600.55,2547064,40.143002396466954,,2026-02-24
2026-02-19 13:45:00,25600.5,25605.7,25584.0,25587.3,7249381,37.01155252116291,,2026-02-24
2026-02-19 13:50:00,25587.6,25591.25,25564.55,25579.95,3081257,35.36358719557756,,2026-02-24
2026-02-19 13:55:00,25581.9,25582.7,25561.7,25562.45,2110844,31.7398924176205,,2026-02-24
2026-02-19 14:00:00,25562.85,25569.2,25549.35,25552.5,4482985,29.866010474614132,,2026-02-24
2026-02-19 14:05:00,25552.55,25568.4,25545.3,25566.65,3045031,35.68155462377851,,2026-02-24
2026-02-19 14:10:00,25566.1,25577.45,25559.9,25571.4,2884974,37.55349412581748,,2026-02-24
2026-02-19 14:15:00,25570.9,25601.7,25568.3,25598.6,4786175,47.05590448526137,,2026-02-24
2026-02-19 14:20:00,25599.75,25609.95,25571.15,25580.95,5728911,42.533049634345325,,2026-02-24
2026-02-19 14:25:00,25579.65,25580.45,25544.9,25547.1,2505819,35.48807256344698,,2026-02-24
2026-02-19 14:30:00,25545.85,25572.05,25545.85,25564.55,2580031,40.92069909524564,,2026-02-24
2026-02-19 14:35:00,25564.05,25575.55,25561.15,25567.9,2565455,41.93168045872141,,2026-02-24
2026-02-19 14:40:00,25568.15,25573.15,25518.2,25518.25,4220455,32.935938741080655,,2026-02-24
2026-02-19 14:45:00,25517.95,25522.2,25488.0,25515.9,6488807,32.57967246300053,,2026-02-24
2026-02-19 14:50:00,25513.85,25525.6,25512.2,25522.7,3216391,34.77815727233354,,2026-02-24
2026-02-19 14:55:00,25520.55,25535.4,25511.1,25523.35,3641645,34.99635961925024,,2026-02-24
2026-02-19 15:00:00,25523.35,25523.35,25465.8,25504.65,13186732,31.709585552809084,,2026-02-24
2026-02-19 15:05:00,25504.4,25512.3,25448.6,25489.4,11099524,29.29340308279426,,2026-02-24
2026-02-19 15:10:00,25488.05,25498.95,25440.25,25447.6,12454709,23.91452152976578,,2026-02-24
2026-02-19 15:15:00,25447.6,25447.6,25407.8,25410.15,11288830,20.315320846594023,,2026-02-24
2026-02-19 15:20:00,25410.3,25412.95,25389.75,25404.45,11076990,19.82622704518942,,2026-02-24
2026-02-19 15:25:00,25403.45,25419.3,25388.75,25416.45,8826617,23.975872492948653,,2026-02-24
2026-02-20 09:15:00,25406.55,25485.85,25386.2,25452.9,14749059,34.98370595587771,,2026-02-24
2026-02-20 09:20:00,25453.25,25479.45,25431.55,25431.55,6145252,32.05589307735178,,2026-02-24
2026-02-20 09:25:00,25432.0,25432.0,25379.75,25382.1,5690277,26.51982674461607,,2026-02-24
2026-02-20 09:30:00,25381.75,25468.85,25381.75,25466.35,5790202,44.200908407267896,,2026-02-24
2026-02-20 09:35:00,25466.6,25479.4,25456.7,25469.15,6665313,44.67735518905155,,2026-02-24
2026-02-20 09:40:00,25469.45,25486.9,25450.35,25482.3,3889709,46.96759518670725,,2026-02-24
2026-02-20 09:45:00,25481.65,25515.35,25480.6,25507.9,3838297,51.202777045975346,,2026-02-24
2026-02-20 09:50:00,25508.05,25524.4,25496.6,25504.05,3028656,50.5489716284747,,2026-02-24
2026-02-20 09:55:00,25503.9,25524.7,25498.55,25520.8,2794749,53.340450259091725,,2026-02-24
2026-02-20 10:00:00,25520.25,25523.45,25491.95,25496.35,3628934,48.99293446776096,,2026-02-24
2026-02-20 10:05:00,25497.45,25512.6,25468.95,25475.1,3732082,45.52033499795403,,2026-02-24
2026-02-20 10:10:00,25475.4,25501.8,25474.3,25480.45,3540819,46.54756632701596,,2026-02-24
2026-02-20 10:15:00,25479.9,25543.7,25479.9,25538.05,3020184,56.13686564380593,,2026-02-24
2026-02-20 10:20:00,25538.55,25555.05,25531.5,25544.85,3036466,57.114994286008724,,2026-02-24
2026-02-20 10:25:00,25543.75,25572.65,25543.75,25550.8,2976618,57.997592879084785,,2026-02-24
2026-02-20 10:30:00,25550.95,25578.5,25550.95,25570.85,2989622,60.91658146368214,,2026-02-24
2026-02-20 10:35:00,25570.5,25578.4,25564.15,25578.4,2647130,61.98784894246187,,2026-02-24
2026-02-20 10:40:00,25576.65,25603.8,25576.3,25596.65,2613346,64.51945572940758,,2026-02-24
2026-02-20 10:45:00,25595.6,25606.5,25581.95,25588.75,2738207,62.57662550782128,,2026-02-24
2026-02-20 10:50:00,25588.85,25593.95,25577.05,25587.95,2422543,62.37180189359069,,2026-02-24
2026-02-20 10:55:00,25588.3,25593.85,25574.05,25584.2,2509387,61.357972565214546,,2026-02-24
2026-02-20 11:00:00,25584.85,25590.3,25569.3,25579.2,2942612,59.95854298205604,,2026-02-24
2026-02-20 11:05:00,25579.55,25586.35,25564.85,25571.0,2929390,57.63682929110507,,2026-02-24
2026-02-20 11:10:00,25570.4,25583.9,25560.75,25561.85,2766163,55.07413274430831,,2026-02-24
